tweet_text,emotion,sentiment
@sscnapoli @AnBa__9 @D_Ospina1 Chiudiamo coi botti!! Me ven a chiagner!!,anger,negative
Ti vogliamo bene @kkoulibaly26! ?? https://t.co/pxT2d9LtXp,joy,positive
@kkoulibaly26 @sscnapoli Koulibaly di gran lunga migliore in campo.,joy,positive
"Una sola stagione ad alto livello in carriera, quanto potrei godere se ti rivelassi un flop nessuno lo sa. Ciao @Alissonbecker atleta di Dio... denaro! Ti auguro tutto il male possibile a te e a quella squadra demmerda! @LFC",sadness,negative
"Sta storia di #Nainggolan sembra un film strappalacrime dove due che si amano sono costretti a lasciarsi pur non volendo
Grazie di tutto @OfficialRadja del cuore, del sudore, della passione e anche degli atteggiamenti un po sopra le righe. Perché sei sempre stato vero. Ti amiamo https://t.co/FPqYZOhbQt",joy,positive
@PianiMino @TimoeB08 Questo farà meglio di quanto si pensi.. Magari non un ballerino da vedere ma una roccia.. Contento,joy,positive
"@PauDybala_JR Ogni partita che fai mette gioia negli occhi. Fantastico,meraviglioso,indomito piedino magico????
Grazie Joya??",joy,positive
"@realvarriale @G_Higuain @sscnapoli @juventusfc Sei un giornalista poco serio, non solo hai copiato il tweet, ma quello che fa proprio accantonare la pelle è il fatto di alimentare continuamente polemiche contro la #Juventus, ma soprattutto i suoi tifosi... lunico posto che ti compete è allo stadio del napoli a vendere gelati",anger,negative
Mughini perfetto sul pallone d'oro a @lukamodric10 #TikiTaka,joy,positive
#UruguayPortogallo il goal di @ECavaniOfficial è il modo migliore per rispondere a quelli che dicono che bel calcio conta vincere..... la bellezza del gioco è delle giocate va oltre ogni risultato,joy,positive
@HKane @lovecambridges_ @England @FIFAWorldCup È eccezionale ..Abbiamo tifato x Voi Bravi anzi Bravissimi Viva gli Inglesi,joy,positive
@acmilan @G_Higuain @MateoMusacchio5 Ringhio grande uomo e grande allenatore Una FORZA della natura!!!!!,joy,positive
@MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Non si sa nulla di proprio di bello da mostrare Allora si mostra il bello che si è acquistato. L'arte ed il genio sono testimonianza ed origine in chi lo ha dipinto,joy,positive
@DanieleLoMonaco ascoltando il tuo podcast ho sentito che parlavi di @rubey_lcheek grandissima seconda parte di stagione nel #Crystal Palace e ti vorrei segnalare un'altro grande che il Chelsea ha dato in prestito #Kennedy al Newcastle,joy,positive
@PauDybala_JR Ti amo più di quanto tu sappia Paulo ?,joy,positive
"@PauDybala_JR @juventusfc Bravo, hai fatto una partita meravigliosa",joy,positive
"Ci sono giorni che non dimenticheremo mai noi juventini, oggi è sicuramente uno di quei giorni. 
@Cristiano , ci siamo tanto odiati ora è arrivato il momento di amarci alla follia. Benvenuto! ?? #CR7allaJuve",joy,negative
@ECavaniOfficial Grande matador complimenti ricorda che Napoli ti aspetta,joy,positive
@kingarturo23 ? beato te King ? buone vacanze ???,joy,positive
INCREDIBILE 3-2 belga con @NChadli. #WorldCup #Rusia2018 @FIFAWorldCup @welcome_2018 #BEL-#JPN #BELJPN @BelRedDevils #REDTOGETHER,joy,positive
"Come una persona che appena tradita tenta di rifarsi una vita ma rimarrà PER SEMPRE innamorata del suo vecchio amore.
Hai amato ed amerai per sempre questi colori!
Ci mancheremo Radja!
#Nainggolan @OfficialRadja",sadness,positive
@fakevarriale_ @juventibus @andagn @Cristiano @juventusfc @sscnapoli Grazie porti fortuna,joy,negative
"@Cristiano @juventusfc Si è presentato bene, semplice, simpatico, peccato che siamo già alla prima balla, solo la juve, quando tutti sanno che mendes lo aveva proposto a de laurentis che ha rifiutato per il costo fuori dal mondo",sadness,negative
"@RoccoTripodi68 @MauroIcardi Daaaaai! Si comporta più o meno come Raiola, solo che non ha la trippa e il doppio mento. Invece di dire grazie! ???",anger,negative
"@kkoulibaly26 K2 hai vinto tu!!! Noi ti vogliamo bene perché sei forte a giocare a calcio e hai un cuore grande, punto. Forza Kalidou!!! https://t.co/4TlRv2qke1",joy,positive
"JUVENTUS
BRAVO @Cristiano ?? Grazie!! https://t.co/2CUA04Ef9T",joy,positive
@G_Higuain grazie campione https://t.co/566wkcbYx1,joy,positive
@kkoulibaly26 Per noi sei un grande. Sei nostro fratello,joy,positive
@antocarboni91 @joaome17 Sono contento per te. Io sogno ancora qualcuno che ci porti 20 mln,joy,positive
"Grazie CAPITANO, Grazie @MauroIcardi. Grazie anche a te @wandaicardi27 che lo carichi a dovere per le partite ?? #Amala #forzainter #InterIsHere #fcim #inter #icardi #wandanara",joy,positive
"@KeitaBalde 
Bel gesto all'ospedale di Lecco. ??

https://t.co/ARA8sEScqC",joy,positive
@LichtsteinerSte @juventusfc È stato bello vederti giocare con Juve sarai sempre nei mio cuore... sempre fino alla fine... ora con la tua nuova squadra... sei un mi7o,joy,positive
"@PReina25 Peppì ci mancherai, abbiamo pariato a mostro insieme... amici milanisti trattacelo bene!!!",sadness,negative
"@Inter la scelta non è difficile...cuore, cervello e piedi buoni...#RiprendiRafinha e quei #30milioni allanno glieli facciamo andare di traverso!!! @Rafinha ricorda  che #InterIsHere e ti aspetta!! https://t.co/dsQaisZClH",anger,negative
Ho visto un @Cristiano bello carico! D'altronde non si diventa il miglio pre giocatore del mondo per caso.  Risposte non banali e soprattutto mi ha trasmesso tantissima carica! Grande #CR7 #CR7day,joy,positive
"@GiuliaStronati @dominetmilan @interfanatik @p_in_algeri @fcinterfriends @Rafinha Grazie mille Giulia, gentilissima!",joy,positive
A meno che non sia TU a decidere di andartene (come ha fatto quella merda di Finochiucci!!) io non ti volterò mai le spalle!!! Resta rossonero @G_Higuain ???,anger,negative
Forza idoli miei !!! @GonzaloHiguain @PauDybala_JR @WeAreMessi  ... FORZA @Argentina !!! L' Italia juventina è con voi ! ????? #ArgentinaIslanda,joy,positive
"@sscnapoli complimentoni per il bel messaggio di auguri per il compleanno di @G_Higuain, giocatore che per voi ha dato tutto. Bravi proprio come Juve e Milan, la classe non è acqua ?",joy,positive
@joaome17 Già meglio...quando te ne vai stappo una bottiglia.,sadness,negative
@Inter @YutoNagatomo5 Grazie Naga! In bocca al lupo e sempre forza inter,joy,positive
Buonanotte solo a @arekmilik9 ?,anger,negative
"@LuigiSPCrew @ADeLaurentiis @Cristiano Solo 2 mesi fa. Non 2 secoli fa. Cambi idea molto in fretta in base alle esigenze. Durante il campionato juve ladra, fine campionato ADL pappone. Siete fantastici voi papponisti !",joy,negative
"@YutoNagatomo5 Grazie mille @YutoNagatomo5, all'Inter ti ricorderemo con affetto e ti dedichiamo questo articolo: https://t.co/iqwimBn01p",joy,positive
"Buongiorno juventini ! Manca solo una manciata di ore  per #cristianoallajuve ! Poi scatenate l'inferno !!! Buongiorno anche a voi, rosiconi ! @juventusfc @massimozampini @ClaudioZuliani @jtv212 @StefanoDiscreti @Cristiano @MCriscitiello",anger,negative
"@Inter @joaome17 @SkySport Forza João,abbiamo bisogno anche di te! #Amala",joy,positive
@kkoulibaly26 Sei un grande!!!! ???,joy,positive
"In questi giorni in cui tutti ti danno contro, io dico che la tua maglia era, è, e rimarrà sempre appesa nella mia stanza. Daje Radja. @OfficialRadja https://t.co/4K8K9g3xWp",joy,positive
"Il centravanti del @sscnapoli, stop. ?? 
Ora testa al #Mondiale per tornare ancor più forte e convinto di poterlo essere! @sscnapoli @arekmilik9 ?? https://t.co/6zL8c9vuSt",joy,positive
@10_Smarti @juventusfc @Cristiano Anche io la farei molto volentieri con lei signora Martina,joy,positive
"@Gpmaf @OfficialRadja Io ho espresso il mio pensiero in un Post, e qua si sta parando un pò troppo. Una stagione ci può stare .. le altre stagioni le ha fatte da Top Player più di tutti i centrocampisti al mondo.. quindi non penso che dovrebbe crescere lui.. ma la società a tenerlo ! Un bacio",joy,negative
@shaker722 @Asabob20 Ottimo!,joy,positive
Stasera grande sfida #ArgentinaCroazia tifo x il guerriero bianconero @MarioMandzukic9 non me ne vuole @G_Higuain @PauDybala_JR #ForzaJuve,joy,positive
@AlvaroMorata grande Alvaro!! Juve es tu casa!!! Fino alla fine!!,joy,positive
@Inter @MauroIcardi @zenit_spb @MPolitano16 @borjavalero20 Grazie per questo ennesimo regalo che ci fate mostrandoci la nostra amata Inter,joy,positive
@arekmilik9 grandissimo impatto ieri!... continua così! Forza Napoli!!,joy,positive
@LFC @J_Gomez97 Bravo! Gomez!!!!,joy,positive
@georginajacaa @Cristiano Auguri a tutti!!!,joy,positive
@tackleduro @gobboveroefiero @douglascosta @Lor_Insigne Ma x favore loro lo fanno un giorno si l'altro pure,anger,negative
"Nostro amato @lichtsteinerste ieri allo stadio durante la partita a San Gallo. Ti vogliamo bene e siamo sempre orgogliose di te! 
#lichtsteiner #stephanlichtsteiner https://t.co/L1zS32VPmE",joy,positive
@Cuadrado Perché rinunciare al 7 ?piuttosto raddoppia scegli il 77 ? forza @Cuadrado fino alla fine!,joy,positive
@MATUIDIBlaise  COMPLIMENTI Blaise ti aspettiamo x Vincere una cosa PIÙ importante,joy,positive
"Come morire a 27 anniii ?????Ti ho sempre amato dai tempi dello United ma vederti con i miei colori è una gioia troppo grande ?? Benvenuto alla Juventus! @Cristiano ? #CR7DAY #CristianoRonaldo #CR7 #Juventus #WelcomeToJU #Repost @Cristiano
Forza Juve! #FinoAllaFine https://t.co/NrqQb97Z96",joy,positive
@YutoNagatomo5 Grazie a te Yuto. Grande professionista e persona intelligente ed educata come poche nel mondo. Non solo del calcio...ciao,joy,positive
@Cristiano @juventusfc Mi stai uccidendo di gioia!!! Grazie per aver scelto La Vecchia Signora.,joy,positive
@nikola_kalina @toda022 Sicuro a calcio sei più bravo di quellaltro,joy,positive
@justFabr1 @Cristiano AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa AhahahahahahHa,joy,positive
"Comunque una cosa la devo dire.... i gol più belli li fa sempre @FQuagliarella27!

@SerieA_TIM 
#BuonNatale",joy,positive
@kkoulibaly26 Sei bello ??,joy,positive
@Miralem_Pjanic @juventusfc Solo così si può indossare questa maglia... Con il ??,joy,positive
"@kkoulibaly26 Grandissimi auguri a te kalidou, fratello vederti in campo è sempre un emozione,2019 volte grazie :)",joy,positive
@Paolo_Bargiggia @Cristiano @juventusfc @realmadrid Da Milanista sono contento.Ho sempre ammirato CRISTIANO R. Anche se andra'alla Juve ne guadagna tutta la serie A. Complimenti a lei Bargiggia P.,joy,positive
"@ADeLaurentiis Sono convinto che un giorno, quando morirai di vecchiaia, ( MI AUGURO CHE NON TI CAPITI MAI E CHE TU VIVA SEMPRE, ALMENO ALTRI CENT'ANNI! ) Capiranno che eri davvero tu il @Cristiano del Napoli, il top del top del Napoli. Sono convinto di questo. Tu sei davvero TOP",joy,positive
@LichtsteinerSte @juventusfc Anche tu resterai sempre nei nostri cuori caro Lich ?,joy,positive
@Francalidia4 @gianluigibuffon @andresiniesta8 @DelPiero Questa è lessenza di tutto!!! Io non sarò bravo nella sintesi dei concetti!!! Lei si!! https://t.co/gc4NyrYA7r,joy,positive
"@hemmo_kaulitz @Rafinha avevi ragione, ho apprezzato.?",joy,positive
@PauDybala_JR @facucampazzo Ti amo?????,joy,positive
@bonucci_leo19 BUON Natale anche a te ed alla tua stupanda famiglia. Tanta pace e serenità.,joy,negative
"@kkoulibaly26 Noi siamo tutti orgogliosi di te...ci riprenderemo più forti di prima 
#NonMolliamoNeanche1SECONDO",joy,positive
@MedhiBenatia @juventusfc @Juventusfcar @juventusfcen @juventusfces Medhiiiiiiii idolo mio bello??? Grandissima stagione la tua!Alla faccia dei cretini!Sei un giocatore di grande livello ??? Ti adoro Medhi!Sempre orgogliossissima di averti alla Juve???,joy,positive
"@luca_carioli @UgoGrassi1922 @Cristiano @giusepeppi @DBoltri @PirataPantani10 Preferiamo goderci @Cristiano nel nostro campionato piuttosto che andarlo a cercare in campionati stranieri! Che giochi in bianconero non ci disturba affatto, anzi! Il bel calcio va apprezzato chiunque lo pratichi! Le altre società si attrezzino se in grado!",anger,positive
"@LichtsteinerSte @juventusfc Grande Licht,sempre nei nostri cuori,indimenticabile!",joy,positive
"Edi @ECavaniOfficial sei sempre un mostro. Guarisci in fretta, i Mondiali hanno bisogno di campioni come te. Se poi ci vuoi venire a dare una mano a Napoli, la strada la sai.",sadness,negative
"@GagliardiGius @annatrieste @Cristiano P.s.= potrei contestare ogni singola cosa che hai detto, contrabbattendo magistralmente punto per punto. Ma fa troppo caldo, c'è una bella luna e io sto troppo 'na bellezza per perdere tempo con una persona così poco costruttiva come te.",anger,negative
@bonucci_leo19 auguri anche a te e famiglia,joy,positive
"""Campo sintetico? Pur di giocare la @ChampionsLeague giocherei anche sulla sabbia..."". Semplicemente adoro @13Szczesny13 https://t.co/x2QPOcC5Uv",joy,positive
"@gianni_la_marca @aliasebasta @sharethegol @annatrieste @sscnapoli @Cristiano @mattinodinapoli È chiaro che mi fa sentire un pesce fuor dacqua, lo sfottò ci sta e mi piace. Fin quando resta tale. Detto questo, non ho offeso nessuno e amo Napoli, stiamo andando troppo oltre",anger,negative
"@OfficialRadja È iniziata questa nuova esperienza. Nuova città, nuova squadra, nuovi tifosi. Ti auguro il meglio, sempre ? https://t.co/CVtomSvxQ0",joy,positive
@frankleggiero @Anna_1897 @MATUIDIBlaise Usa un ottimo dentifricio?,sadness,positive
@PauDybala_JR Ehi zii ringo boys... belli carichi e forza ! Fino alla fine campioni ????????,joy,positive
"@Cuadrado @Cristiano @juventusfc Grande ammirazione per te, Juan!! ??? #FinoAllaFine #ForzaJuve",joy,positive
"@ErGeometra No lascialo prendere 
Altrimenti perderemo L ennesima opportunità stile @OfficialRadja 

Fidati è bravo, val la pena",anger,positive
"@juventusfc GRAZIE @andagn , PARATICI, MAROTTA, NEDVED E UNA SOCIETA' CHE AMA DAVVERO QUESTI COLORI!!!SEMPRE FORZA JUVENTUS!!!!VAMOS @Cristiano !!!!!! #7",joy,positive
Tranquilla Signora Dolores... è in ottime mani... @Cristiano @juventusfc #FinoAllaFine https://t.co/aPmoKjeO0k,joy,positive
Grazie a una doppietta di @Cristiano finiamo il 2018 con una vittoria. Grandi ragazzi ???????? #FinoAllaFine #ForzaJuve #JuveSamp https://t.co/nRqZrzBxe3,joy,positive
"@GervinhOfficial @TimoeB08 Grande @GervinhOfficial e grandi @TimoeB08 e #KessieFranck!!! Possiate essere di esempio di sportività, lealtà e amicizia, virtù che cominciano sempre con un sorriso (come la vostra foto mostra)",joy,positive
"Senza @ECavaniOfficial e con un #Muslera in vena di regali  #Uruguay non può nulla contro una #Fra comunque più forte. La squadra transalpina arriva in semifinale offrendo un' impressione di grande solidità.
#UruguayFrancia",joy,positive
"Primo tempo bruttissimo, secondo tempo alla grande. Un siluro di @federicochiesa e la @acffiorentina si porta a casa i tre punti sprofondando il @acmilan ancora più in crisi. Bene così!
#MilanFiorentina",sadness,negative
"@MedhiBenatia è la miglior cosa che mi potesse capitare, la simbiosi tra la mia patria e la mia squadra del cuore ?????",joy,positive
"@LichtsteinerSte @juventusfc Uno che ha sempre onorato la maglia,non ti dimenticherò mai.",joy,positive
@MATUIDIBlaise Che bella famiglia!,joy,positive
"@CZampa_official @OfficialASRoma @OfficialRadja Senza parole!!!!Qualcuno lo voleva fortemente,o la società""aveva bisogno di darlo via"",lui sarebbe rimasto?Fatto sta che non è più un giocatore della Roma:è ho ancora vivi i ricordi del Capitano chiamato a gran voce dalla Spagna o De Rossi in trattative.Eppure nn sono mai andati!",sadness,negative
@Cristiano Bello,joy,positive
@juventusfc @Cristiano Benvenuto #cr7 grazie #juventusfc #finoallafine,joy,positive
@MarioMandzukic9 @juventusfc Auguri Mario e grazie per il tuo sostegno per la squadra,joy,positive
"@SamiKhedira hai vinto un mondiale una champions e tanti campionati e nonostante tutto hai la grandezza di scusarti per come hai giocato questo mondiale...un giocatore e un uomo di una classe infinita, uno dei miei centrocampisti preferiti da sempre...",joy,positive
@piperitafrancy @Cristiano Ti aspettiamo Sabato Ti aspettiamo Sabato Ti aspettiamo Sabato Ti aspettiamo Sabato Ti aspettiamo Sabato Ti aspettiamo Sabato Ti aspettiamo Sabato Ti aspettiamo Sabato Ti aspettiamo Sabato Ti aspettiamo Sabato Ti aspettiamo Sabato Ti aspettiamo Sabato  @cristiano,joy,positive
@OfficialRadja non ho parole per dirti che mi mancherà  il tuo modo di essere romanista e anche se odio ( sportivamente parlando) lInter e il suo allenatore ti auguro grandi soddisfazioni. Grazie davvero per quello che hai dato fino allultimo!,joy,negative
@DzM7md @jghjjjhh @ronaldocomps @PabloSobrado7 @Cristiano Ronaldo tu seiun grande campione se un buon papa sopratutto un ottimo compagno di vita,joy,positive
"@RCalcatelli @Cuadrado @juventusfc @PauDybala_JR Comunque Juan è veramente un grande, prende tutto col sorriso. Lo amo!",joy,positive
