tweet_text,sentiment
Un Augurio per l'anno che verrÃ .  col boato del #Sanpaolo @dries_mertens14 ci ha regalato una gioia. #Mattarella #Presidente #2018Addio #discorso #buon2019 #BuonAnnoNuovo https://t.co/3FyAHdjzuY,positive
@CUCS_ @OfficialRadja Neanche io.... perÃ² Ã¨ sicuramente scelta tecnica... speriamo bene,positive
@kkoulibaly26 Grande Koulibaly! Partita impressionante la tua! Mi spiace che esistano ancora ignoranti del genere.. Sono interista e sono schifato! Continua cosÃ¬ che sei un campione!??,positive
@PauDybala_JR Ciao juventino come stai rimani con noi .....Adesso poi hai a fianco un grande campione come cr7..Poi per me siete tutti campioni,positive
"@manse_sw13 @lukamodric10 @MarioMandzukic9 Grande partita di perisic e mondiale meraviglioso di @ivanrakitic, ma luka e marione vanno menzionati a parte.........",positive
@juventusfc @Cristiano Il nostro Grandissimo Cristiano! ??????????? Aspetto questo appuntamento per tutto il giorno! ??????????,positive
"@MPolitano16 Sii fiero della tua onesta', chiedi sempre all'arbitro il cartellino per il tuo avversario, fai le capriole al minimo tocco,mi raccomando insegnalo anche ai tuoi figli sempre se sei capace di  procreare...GRANDISSIMA LOTA!!!GRANDISSIMA SAKKETTA!!!Fallo anche a maggio",positive
il mio giocatore preferito di questi 7 anni di vittorie...grazie di tutto @LichtsteinerSte,positive
#RiprendiRafinha @Rafinha lui ha dichiarato da subito amore per la nostra maglia e ha dato l'anima per restare! @Inter,positive
@kkoulibaly26 Grande KK . Fiero di averti con noi. ???????? #ForzaNapoliSempre,positive
"@ErikLamela @SpursOfficial @Spurs_ES @OfficialASRoma Coco i never forgot you 

Coco non t'ho mai dimenticato",positive
"@fabiocannavaro @paulinhop8 Quando finite il #fantacalcio poi ci fate sapere.
 Grazie",positive
"Caro @Cristiano, nemmeno la mia scarsissima simpatia per la Juventus fermerÃ  l'immensa stima che ho per te. ContinuerÃ² ad ammirarti in silenzio. Ci vediamo a San Siro. #CR7",positive
@ValonBera Felici anche noi tifosi Azzurri per la tua rete!Noi non ti dimenticheremo mai. Il mio incontro con Te per una foto da Trombetta Arredamenti uno dei miei ricordi piÃ¹ belli!Grazie Valon! https://t.co/JBHwAxvp4v,positive
"@Alissonbecker @OfficialASRoma Grazie a te per l'avventura che ci hai fatto vivere, grazie per aver indossato con orgoglio e degno i nostri colori, grazie per aver difeso le nostre gabbie, sei stato il migliore ???? https://t.co/GeHUQ4Cv1r",positive
"@Ari1927 @OfficialRadja Nn ci posso pensare.. il selfie infatti nn Ã¨ stato fatto dal suo smartphone.  Hai visto il gesto tipo ""si vabbÃ¨ mo tornamo dentro perÃ²"" 
Quando gli ho scritto su instagram e un secondo dopo ho visto il suo like sono scoppiata a piangere 
Lo si amerÃ  sempre",positive
"@kkoulibaly26 @SaddickAdams rimanere forti sempre  ???, tutti abbiamo esperienza del razzismo, Ã¨ parte della vita, quelli che sei nero lo vivrai, tutto ciÃ² che dobbiamo fare Ã¨ rimanere forti, pace e amore, un popolo ??",positive
@palmierinho80 @Isa_bella_dr @OfficialRadja Di De Rossi no. Poi se vuoi te ne cito altri 5/6 che hanno fatto meglio questÂanno,positive
"@dodicidodici @Miralem_Pjanic @juventusfc Non c'erano rigori ma si gode di piÃ¹ a pensare che ci fossero e l'arbitro ha volutamente favorire la piÃ¹ forte, come sempre ???????? . Quanto siete ridicoli voi, i cartoni, i napolesi e i rosiconi. #ToroJuve",positive
@juventusfc @13Szczesny13 Congratulazioni per il lieto evento!!!,positive
@juventusfc @MarioMandzukic9 @mattia_desci ringrazio il giorno in cui c'Ã¨ lo siam presi ?,positive
@_queen_xo_xo @MedhiBenatia Queste foto sono talmente belle che piango ogni volta che le vedo?,positive
"@PReina25 Nessuno dimenticherÃ  quanto amore e passione hai profuso per la nostra squadra.
Con affetto... in bocca al lupo... tranne quando giocherai contro di noi :)",positive
@PauDybala_JR Riportalo a casa si sa @paulpogba Ã¨ ancora innamorato della vecchia signora ??,positive
@MarioMandzukic9 @juventusfc Grande Mario.... Tifiamo tutti per te!!! ???,positive
@dondiegotheone @SgSimoncino @TuriCiulla64 @Cristiano @juventusfc @SkySport @RaiSport @il_Malpensante @s_tamburini @AndreaGuera83 @BBilanShit @Strava78 @tantononcambio @gabrieleporri @real_jaywill_22 @sandyalbignano Erano domande da giornalisti. Tutto il mondo parla di Ronaldo. Tutto. E loro sono tenuti a fare domande. Qll che vogliono. De vrij tra l'altro ha risp alla grande.,positive
"@OfficialASRoma @cengizunder complimenti, bravissimi",positive
Grandissimo colpo della juve...sarÃ  bello vederti all'opera in serie A! Da tifoso perÃ² ti auguro la peggior stagione della tua carriera!!! @Cristiano,positive
"Mi sveglio, e controllo se la notizia di #CR7 fosse veritiera... 
Si, lo Ã¨!!! Ã tutto vero!!!
Ed ancora non riesco a crederci...
@Cristiano #CristianoRonaldo 
#Juventus",positive
"@TgrPiemonte @Cristiano @TgrRai Grazie di ? @Cristiano, grazie di ? @georginajacaa",positive
Grazie @Miralem_Pjanic ?????,positive
@PauDybala_JR Tu... FINOALLAFINE... E forza Juve sempre ??,positive
"Non vedo lÂora de vedello esultÃ  sotto la nord per un goal al @SassuoloUS. @BomberIgli, cÂhai il via libera peÂ Âsto @Cristiano... #PORESP",positive
@GiorgiaCenni9 @Cristiano @SkySport @DiMarzio Brava e bella. Complimenti.,positive
@Jacop83 @hakanc10 E se non lo fai sentire importante non lo tirerÃ  fuori. Dalli fiducia per mesi abbondanti e aiutalo e metterlo nella sua posizione ideale poi giudichiamolo,positive
@OsvaldoM80 @Inter @OfficialRadja Complimenti! Sei uno sportivo vero!,positive
"@Filo_da_torcere @Miteal @NunziaMarciano @Cristiano Si evince dalle sue argomentazioni la sua estrazione di plurilaureato, colto e di buona famiglia. Complimenti vivissimi.",positive
@ECavaniOfficial Buongiorno da Napoli Matador felicissimo per te e per la tua nazionale forza Uruguay e forzanapolisempre,positive
"@LazioArt @10_luisalberto Meraviglia di Lazio....
Continuate cosÃ¬!!!!??",positive
"@PauDybala_JR @juventusfc Grande dybala 
Buon anno nuovo 
Ti voglio un sacco di bene",positive
@kkoulibaly26 Sei un grande giocatore ed un grande uomo... a Napoli il colore della pelle non lo abbiamo mai guardato in 2400 anni di storia... e non sarÃ  mai una cosa discriminante. .. a noi interessa la parola d'onore e quella fratello mio non ha colore,positive
@Cristiano Benvenuto campione. SarÃ  un onore vederti giocare con la maglia bianconera #FinoAllaFine,positive
Ti sta bene #Messi! Proprio bene! Sbagli penalty e punizione! Vai a quel paese! W @MauroIcardi!!! Forza Inter! Abbasso Maradona!,positive
@Andrea96991507 @Blulightrevenge @MbCodone @Cristiano @sscnapoli @lotebusters @SgSimoncino Non che Torino sia la cittÃ  piÃ¹ bella d'Europa,positive
"Questa sera relax. Basta strumentalizzare il problema @migranti. Basta ascoltare Tutti i sapientoni nelle @tv e pagati. Basta anche con qualche  @prelato, riferendosi al Vangelo. Il Vangelo Ã¨ veritÃ  in Italia come nel resto del mondo @cristiano, Europa compresa.",positive
"2018 in breve 
#CR7JUVE 
#LBisHere 

Grazie a tutti, vi voglio bene
@Cristiano @juventusfc 
@LiveBianconera",positive
@Cristiano Una grande famiglia per un grande giocatore.... Benvenuto @Cristiano,positive
@juventusfc @MarioMandzukic9 Se avete bisogno di qualcuno che abbracci @MarioMandzukic9 io sono disponibile?,positive
@realvarriale @gallobelotti Il bello che su galloBelotti non Ã¨ rigore lui fa uno stacco bellissimo ma non prende palla xkÃ¨ + alta il piccolo Matuidi non si alza nemmeno fa solo un tentativo di alzarsi e x fare cio si portano in alto le mani contatto con gallo ma non spinta  basta avere occhio e saper FISICA,positive
"@OfficialSSLazio @EuropaLeague @10_luisalberto Bravi ragazzi, buona prestazione",positive
"@PBPcalcio @TimoeB08 @acmilan @RadioRossonera Se #Gattuso lo rigenera, questo Ã¨ un ottimo acquisto",positive
"@Rafinha ciao Rafinha !!!!!! tranquillo l inter tornera su di te, tu sei un combattente e l inter e fiera di quello che tu hai fatto in questi mesi,non preoccuparti  l inter ti riscattera , il mercato e ancora lungo abbi pazienza , l inter sta costruendo una squadra forte ciao",positive
@KeitaBalde Sei un grande Keita  ???,positive
"Complimenti a @MauroIcardi, 4 gol in 6 partite. Spero non siano i primi e gli ultimi con la nostra maglia in Champions, abbiamo bisogno di ritornarci e di rigiocarla con gente come lui e #Skriniar, calciatori a cui la maglia non pesa. Gente che con questa maglia si esalta. https://t.co/L3qE7miU0d",positive
"@MATUIDIBlaise bravo Blaise
ti aspettiamo alla Continassa, la nuova casa della Juve",positive
@MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Per di piÃ¹ la Gioconda Ã© diventata famosa grazie allÂitaliano che la rubÃ² nel 1911! Prima era rilegata in maniera piuttosto anonima tra gli altri capolavori del rinascimento italiano. I giornali dellÂepoca la confusero con altri quadri riportando la notizia.,positive
@DarmianOfficial Congratulazioni!,positive
"@juventusfc @MATUIDIBlaise Portateci dove sapete!
Confidiamo in Voi  ... Come sempre!!
Spot on!!!",positive
@GBorzillo @Rafinha @OfficialRadja @Inter @javierzanetti Rafinha puÃ² fare tutto a centrocampo io ce lo vedo benissimo in unÂInter competitiva.Lo ricordo contro la Juventus con Brozo  fece un partitone .#RiprendiRafinha,positive
@MarioMandzukic9 #VATTENE grazie! #TorinoJuventus,positive
"@paulpogba ....alla Juve ne hai fatte di migliori rispetto a questa giocata!! Torna con noi, lascia perdere Manchester che non fa per te!!! Anche Dybalinho ti sta  aspettando!!!??? Con te la Champions sarebbe nostra al?%!!!
Forza Juve ???????? Forza Paul!!!",positive
"Questo giocatore a me fa incazzare perchÃ© ha delle qualitÃ  nel calcio che difficilmente si trovano in giro, perchÃ© Ã¨ un calcio bello e pulito(a volte troppo pulito) ma DEVE essere piÃ¹ continuo per diventare un grande giocatore. 
Dai @hakanc10 fallo questo step in piÃ¹ che puoi ? https://t.co/Kl7sQw9Cyj",positive
@maryaOL_69140 @ArensBrigitte @FlorianThauvin bravo bravo @FlorianThauvin,positive
@OfficialRadja @OrangeBENL @OrangeBEFR Per fortuna che rimanevi alla Roma...sei uno di parola!,positive
@Onda_Calabra @realmadrid @Cristiano @juventusfc @MauroIcardi @Inter Sono serissimo aÃ²!!!,positive
"@PReina25 Buona fortuna per 36 partite l'anno, grande @PReina25",positive
@Super3mp @douglascosta Io avrei tritato e preso a morsi MASSA e Giacomelli soprattutto noto Romanista ! Pavel comunque mostruoso ?? ????Agnelli spaventato e sorpreso Ã¨ esilarante ???,positive
"@juventusfc @G_Higuain Auguri grandissimo campione indimenticabile..che gioia sarebbe assieme a Ronaldo-Dibala-Higuain
E il grande Mario....",positive
"@Miralem_Pjanic @DinoTroccoli @juventusfc Sempre al vostro fianco, fino all'ultimo respiro ! 
Grazie Mire, felice 2019....??????",positive
e a me piace di piÃ¹ stare sul pavimento addosso a te @neymarjr ????,positive
"E se lÂultimo sorriso lÂha regalato @MoSalah Â #Fiorentina

https://t.co/uupdAUYEC2",positive
"#happybirthday: oggi Ã¨ il compleanno di quel genietto di @MesutOzil1088.
Due dei piedi piÃ¹ delicati del panorama calcistico moderno.
#ozil #birthday #football https://t.co/orjfaAfSse",positive
@ECavaniOfficial dai EDI!! Torna a Napoli!! Mettetevi d'accordo col presidente per trovare una soluzione buona x entrambi!! Torniamo a vincere insieme!!!,positive
@massimozampini @realvarriale @HKane 13-21 e 22-273 grande Massimo un successo pazzesco https://t.co/gEJ2pImXa4,positive
@amaliaiorio @AgGasperoni @dries_mertens14 @markoscannaasr @DeBruyneKev Strabenissimo a Napoli,positive
@PauDybala_JR Buona domenica a te!?Grazie per questa fantastica stagione?,positive
@PauDybala_JR  Buon Natale Joya ???? Ti auguro tanta felicitÃ  e tanto amore ???? #Dybalanation #paulodybala,positive
"@Cristante Ben fatto , bravissimo.??????",positive
@DManusia mi consiglieresti un sito a pagamento e non per vedere per esempio se @Alissonbecker Ã¨ stato davvero il miglior portiere al mondo nellÂultima stagione in termini di xG? Grazie https://t.co/0v5cNiwYDO,positive
@Cristiano Grande @Cristiano bella famiglia ?,positive
@Sorrentino E io che pensavo che con Pellissier fosse ormai coppia di fatto... Auguri!,positive
Poi martedÃ¬ quando segna @G_Higuain ritorna un grande Ã¨h!! Ma andate a cagate!!! Forza Pipa!!! ?????????  #Milan,positive
@ChiaraZucchelli @MisterDiFra @OfficialASRoma @Florenzi @Javi_Pastore manchiamo solo noi chiarÃ¨!,positive
"@annatrieste @ADeLaurentiis @ECavaniOfficial @sscnapoli Presidente la minestra riscaldata non Ã¨ buona come appena fatta perÃ³ se parliamo di pasta al forno, past e fagioli, past e patan altrochÃ¨ sono meglio cauriat che appena fatte...  jamm ja! #ForzaNapoliSempre",positive
@IagoFalque14 @TorinoFC_1906 Ti amo.,positive
"@Cristiano Si amore, ti amo anche io! ??",positive
@kkoulibaly26 Sempre con te @kkoulibaly26 !!,positive
@douglascosta @velevero @salpaladino Douglas Allegri non sa quel che fa... meriti di giocare SEMPRE!,positive
@bonucci_leo19 @63_zebra Leo io ti amerÃ² sempre e sempre ti difenderÃ²! PerÃ² porcaputtanamaiala mi fai prendere certi coccoloni. ?,positive
"Abbiamo capito..quelli che giocano con noi sognano sempre altro tranne il mio idolo @OfficialRadja 
@Alissonbecker ciaone https://t.co/IABaeETkJb",positive
"@kkoulibaly26 @Nonha_stata @kkoulibaly26 sono un tifoso interista e ti faccio tantissimi complimenti per la tua tenacia e la tua tecnica, sei un calciatore molto serio e preparato. I razzisti sono solo una montagna di letame.",positive
@AminYounes11 @kkoulibaly26 Ã bello ridere Ã¨ bello cintividere con gli altri. Anche se hanno la: pelle-NERA.  SONO UMANI COME NOI.   CAZZOOOO,positive
"@dannyrose72 @Inter @Rafinha Grazie, ci spero davvero. @Rafinha giocatore e uomo fantastico. Ma ci provai pure con CanceloÂ e hai visto.",positive
"@ZiopietroC @ViDiPaola @GiusyMaffi @soProud_of_You @martib10_ @OfficialRadja @CattelandDJ @Fiorello @gobboveroefiero Sono passati anni ma sempre mazzate prendete, una trentina di punti a stagione, parliamo un po degli ultimi sette anni e giÃ  vi faccio un favore",positive
"@MauroIcardi ... #respect per #Koulibaly e basta ad ogni forma di razzismo  !!! 
Il calcio Ã¨ di chi lo ama non di chi lo insulta  !!!

#razzismo #racism",positive
@RadioSportiva @kkoulibaly26 Si Sa Che gli arbitri hanno la spazzatura al posto del #cuore. Ma mi faccia il piacere!,positive
"@Peynet120475 @MarioMandzukic9 c'era anche un bel pezzo di juventus stasera in quel campo, sempre forza juveeeee",positive
Ciao @nina_ju_ stiamo passando delle bellissime serate.... parlando di @Cristiano alle 3 di notte!,positive
"@Inter @MauroIcardi Buon lavoro ragazzi. 
Manca piÃ¹ precisione nel tirare la palla.  
Bravi.",positive
"Welcome to our family @cristiano ??

Grazie @juventusfc 

FINO ALLA FINE
FORZA JUVENTUS

#transfer #cristianoronaldo #cristiano #ronaldo #cr7 #portugal #italia #juventus #juve #bianconeriÂ https://t.co/UuMjqe3Vfn",positive
"@ignazioabate @acmilan Grande Igna, buon anno!!!",positive
"@kkoulibaly26 siamo tutti con te, campione!!!",positive
Solo per Te @MarioMandzukic9 @juventusfc #NOGOOD i veri campioni mettono sempre il loro zampino ad ogni partita importante! Sei un grande Mario! #TeamMario #TeamMarione #NoGood https://t.co/vSLIETujuM,positive
"@PauDybala_JR forza Joya ricordati che sei un grande campione e che abbiamo bisogno dei tuoi gol!
Hai colpi unici, credici????????????",positive
Buona fortuna amore mio! Tutta la fortuna del mondo per te! Presto ti vedrÃ² lÃ¬ a suonare e mostrare che sei il migliore del mondo! ???????? @Cristiano https://t.co/dMyHkTv4i9,positive
@ECavaniOfficial Grande CAVANI! Torna a Napoli!! Napoli ti ama ti aspetta!????,positive
@OfficialRadja un caro saluto!!! Il giocatore piÃ¹ vicino all'essere romano e romanista che si sia visto a Roma da molto tempo. Grazie con te ci siamo divertiti proprio tanto!!!,positive
"@mattia_desci @juventusfc Stai giocando molto bene!!!
Per fortuna che al Milan non ti vedevano bene ... noi BN si !!!",positive
@MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Trovare un simbolo #italiano e vestirlo con la #maglia della #nazionale #francese #campionedelmondo penso sia una cosa molto divertente e deve fare onore allÂ#Italia.,positive
E' bella solo vederlaÂ..poi indossata da @Cristiano  sara' spettacolo! https://t.co/vjTV9eClpn,positive
@vini11Oficial Grande Vini?,positive
@Ale_Sandra_12 @Filo_Rossi @LUZrossonero @MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Se bastasse andare a S.Siro per avere una formazione culturale sarei giÃ  rettore alla Sorbona. Per fortuna qualche libro lÂho letto..(oltre ad averne scritto uno con i miei amici bravi e belli di @ComunqueMilan!),positive
"@MRetweettato @Cristiano Porta in alto la mano
Sta arrivando Cristiano
Muovi a tempo il bacino
Sono un insider bravino",positive
"@Fra2p0 Se prendesse @AlvaroMorata sarei strafelice, fra i 5 piÃ¹ forti in Europa IMHO",positive
@Cristiano Ciao campine sei il mio idolo dopo la juve ci sei tu adesso ti ho vicino sono emozionato benvenuto alla Juventus e famiglia Grazie che hai scelto la Juventus https://t.co/lsgDu0c4x6,positive
